PES1201901091,PES1PG19CA009,Sem-3,Section A,NA,MCA (RR Campus),CA,PES University (Ring Road)
PES1201901092,PES1UG19BD059,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901093,PES1UG19BD075,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901094,PES1UG19AL005,Section A,NA,BA,LLB,BA LLB,PES University (Ring Road)
PES1201901095,PES1UG19BD072,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901096,PES1UG19BD062,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901097,PES1UG19BD018,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901098,PES1UG19BB184,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901099,PES1UG19BD016,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901100,PES1UG19BD019,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901101,PES1UG19BD038,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901102,PES1UG19BD073,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901103,PES1UG19BD001,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901104,PES1UG19CS221,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901105,PES1UG19BH039,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901106,PES1UG19BD077,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901107,NA,,,NA,,B.DES,
PES1201901108,PES1UG19CS801,Sem-5,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901109,PES1UG19BD015,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901110,PES1UG19CS044,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901111,PES1UG19BD041,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901112,PES1UG19BD004,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901113,PES1UG19BD043,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901114,PES1UG19BD042,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901115,PES1UG19CS276,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901116,PES1UG19BD079,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901117,PES1UG19BD082,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901118,PES1UG19BD067,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901119,PES1UG19BD017,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901120,PES1UG19BB039,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901121,PES1UG19ME139,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901122,PES1UG19BD007,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901123,PES1UG19CS504,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901124,PES1UG19CS055,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901125,PES1UG19BD008,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901126,PES1UG19CS255,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901127,PES1UG19CS041,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901128,PES1UG19CS225,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901129,PES1UG19CS418,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road
PES1201901129,PES1UG19CS418,CIE - Level1(Odd Sem),Section A,NA,CIE,CSE,PES University (Ring Road)
PES1201901130,PES1UG19CS587,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901131,PES1UG19CS012,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901132,PES1UG19CS492,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901133,PES1UG19CS273,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901135,PES1UG19CS094,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901136,PES1UG19CS560,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901137,PES1UG19CS193,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901138,PES1UG19CS369,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road
PES1201901138,PES1UG19CS369,CIE - Level1(Odd Sem),Section A,NA,CIE,CSE,PES University (Ring Road)
PES1201901139,PES1UG19CS178,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901140,PES1UG19CS529,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901141,PES1UG19CS566,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901142,PES1UG19CS437,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901143,PES1UG19CS391,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road
PES1201901143,PES1UG19CS391,CIE - Level1(Odd Sem),Section A,NA,CIE,CSE,PES University (Ring Road)
PES1201901144,PES1UG19CS441,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901145,PES1UG19CS564,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901146,NA,,,NA,,,
PES1201901147,PES1UG19CS056,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901148,PES1UG19EC003,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901149,PES1UG19CS271,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901150,PES1UG19EC255,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road
PES1201901150,PES1UG19EC255,CIE - Level1(Odd Sem),Section A,NA,CIE,ECE,PES University (Ring Road)
PES1201901151,PES1UG19EC237,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901152,PES1UG19EC352,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901153,PES1UG19CS571,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901154,PES1UG19EC143,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901155,PES1UG19EC263,Sem-3,Section E,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901156,NA,,,NA,,,
PES1201901157,PES1UG19EC001,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901158,PES1UG19EE094,Sem-3,Section B,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901159,PES1UG19EE057,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
PES1201901160,PES1UG19EC165,Sem-3,Section C,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901161,PES1UG19ME014,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901162,PES1UG19ME025,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901163,PES1UG19ME159,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901164,PES1UG19ME187,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901165,PES1UG19ME011,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road
PES1201901165,PES1UG19ME011,CIE - Level1(Odd Sem),Section A,NA,CIE,ME,PES University (Ring Road)
PES1201901166,PES1UG19ME046,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901167,PES1UG19BT007,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901168,PES1UG19EC260,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901169,PES1UG19CV041,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901170,PES1UG19BT041,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901171,PES1UG19BT051,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901172,PES1UG19CV036,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901173,PES1UG19BB131,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901174,PES1UG19BB051,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901175,PES1UG19BB190,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901176,PES1UG19BB011,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901177,PES1UG19BH042,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901178,PES1UG19BB035,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901179,PES1UG19BB061,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901180,PES1UG19BB099,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901181,PES1UG19BB055,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901182,PES1UG19BB054,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901183,PES1UG19BA021,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901184,PES1UG19BB154,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901185,PES1UG19BD035,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901186,PES1UG19BB159,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901187,PES1UG19BB064,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901188,PES1UG19BB180,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901189,PES1UG19BB003,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901190,PES1UG19BB163,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901191,PES1UG19BB090,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901192,PES1UG19BT028,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901193,PES1UG19BB148,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901194,PES1UG19BB077,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901195,PES1UG19BB170,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901196,PES1UG19BB073,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901197,PES1UG19BB108,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901198,PES1UG19BB136,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901199,PES1UG19BB072,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901200,PES1UG19BB191,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901201,PES1UG19BB080,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901202,PES1UG19BB062,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901203,PES1UG19BB100,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901204,PES1UG19BB139,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901205,PES1UG19BB043,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901206,PES1UG19BB105,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901207,PES1UG19CV056,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901208,PES1UG19BB023,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901209,PES1UG19BB046,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901210,PES1UG19BB133,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901211,PES1UG19BB008,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901212,PES1UG19BB169,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901213,PES1UG19BA018,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901214,PES1UG19BB006,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901215,PES1UG19BB181,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901216,PES1UG19BD028,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901217,PES1UG19BB071,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901218,PES1UG19BD014,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901219,PES1UG19BB095,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901220,PES1UG19BB098,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901221,PES1UG19BB086,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901222,PES1UG19BB037,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901223,PES1UG19BL014,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901224,PES1UG19BB119,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901225,PES1UG19BD044,Sem-3,Section C,Interaction Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901226,PES1UG19BT032,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901227,PES1UG19BB111,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901228,PES1UG19BB188,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901229,PES1UG19BB185,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901230,PES1UG19BB102,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901231,PES1UG19EC086,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901232,PES1UG19BB078,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901233,PES1UG19BB143,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901234,PES1UG19BB166,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901235,PES1UG19BB082,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901236,PES1UG19CS013,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901237,PES1UG19BB012,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901238,PES1UG19BB198,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901239,PES1UG19BB165,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901240,PES1UG19BB177,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901241,PES1UG19BB050,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901242,PES1UG19BB162,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901243,PES1UG19BB137,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901244,PES1UG19BT026,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901245,PES1UG19BB158,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901246,PES1UG19BB007,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901247,PES1UG19BB171,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901248,PES1UG19BB063,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901249,PES1UG19BB176,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901250,PES1UG19BD039,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901251,PES1UG19BB195,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901252,PES1UG19BB038,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901253,PES1UG19BB173,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901254,PES1UG19BB151,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901255,PES1UG19BB025,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901256,PES1UG19BH007,Sem-3,Section A,NA,BBA - HEM (RR Campus),BBA-HEM,PES University (Ring Road)
PES1201901257,PES1UG19BB045,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901258,PES1UG19BD033,Sem-1,Section A,NA,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901259,PES1UG19BB183,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901260,PES1UG19BB070,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901261,PES1UG19CS567,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901262,PES1UG19BB028,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901263,PES1UG19BB144,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901264,PES1UG19BB122,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901265,PES1UG19BB093,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901266,PES1UG19BD070,Sem-3,Section A,Product Design ,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901267,PES1UG19BB178,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901268,PES1UG19BB120,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901269,PES1UG19BB067,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901270,PES1UG19BB010,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901271,PES1UG19CS007,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901272,PES1UG19CS396,Sem-3,Section F,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901273,PES1UG19EC353,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901274,PES1UG19BB076,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901275,PES1UG19BB150,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901276,PES1UG19BB089,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901277,PES1UG19BB146,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901278,PES1UG19CS427,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901279,PES1UG19CS559,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901280,PES1UG19BB057,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901281,PES1UG19CS288,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901282,PES1UG19BB036,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901283,PES1UG19CS207,Sem-3,Section D,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901284,PES1UG19BB016,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901285,PES1UG19ME145,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901286,PES1UG19BB118,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901287,PES1UG19BD055,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901288,PES1UG19BB066,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901289,PES1UG19ME144,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901290,PES1UG19EC229,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901291,PES1UG19BB087,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901292,PES1UG19EC234,Sem-3,Section D,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901293,PES1UG19BB029,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901294,PES1UG19CS050,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901295,PES1UG19BB174,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901296,PES1UG19BL015,Sem-3,Section A,NA,BBA - LLB (RR Campus),BBA LLB,PES University (Ring Road)
PES1201901297,PES1UG19CS015,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901298,PES1UG19CS198,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901299,PES1UG19CS474,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901300,PES1UG19BB104,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901301,PES1UG19BB085,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901302,PES1UG19CV009,Sem-3,Section A,NA,CV (RR Campus),CV,PES University (Ring Road)
PES1201901303,PES1UG19BB041,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901304,PES1UG19CS565,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901305,PES1UG19BB167,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901306,PES1UG19BB026,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901307,PES1UG19ME099,Sem-3,Section B,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901308,PES1UG19BB052,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901309,PES1UG19BD021,Sem-3,Section B,Communication Design,BDes (RR Campus),B.DES,PES University (Ring Road)
PES1201901310,PES1UG19CS268,Sem-3,Section E,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901311,PES1UG19BB116,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901312,PES1UG19BB153,Sem-3,Section C,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901313,PES1UG19CS451,Sem-3,Section G,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901314,PES1UG19CS121,Sem-3,Section B,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901315,PES1UG19BB060,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901316,PES1UG19BB069,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901317,PES1UG19EC029,Sem-3,Section A,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901318,PES1UG19EC354,Sem-3,Section F,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901319,PES1UG19BA007,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901320,PES1UG19CS164,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901321,PES1UG19CS028,Sem-3,Section A,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901322,PES1UG19CS519,Sem-3,Section H,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901323,PES1UG19BA015,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901324,PES1UG19EC066,Sem-3,Section B,NA,ECE (RR Campus),ECE,PES University (Ring Road)
PES1201901325,PES1UG19CS191,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901326,PES1UG19ME027,Sem-3,Section A,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901327,PES1UG19BB103,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901328,PES1UG19ME163,Sem-3,Section C,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901329,PES1UG19BA003,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901330,PES1UG19BA019,Sem-3,Section A,NA,BArch (RR Campus),B ARCH,PES University (Ring Road)
PES1201901331,PES1UG19BB081,Sem-3,Section B,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901332,PES1UG19CS142,Sem-3,Section C,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901333,PES1UG19CS087,Sem-1,Section G,Chemistry Cycle,S & H (RR Campus),CSE,PES University (Ring Road)
PES1201901334,PES1UG19BB056,Sem-3,Section A,NA,BBA (RR Campus),BBA,PES University (Ring Road)
PES1201901335,PES1UG19BT036,Sem-3,Section A,NA,BIOTECHNOLOGY (RR Campus),BT,PES University (Ring Road)
PES1201901336,PES1UG19ME227,Sem-3,Section D,NA,ME (RR Campus),ME,PES University (Ring Road)
PES1201901337,PES1UG19CS547,Sem-3,Section I,NA,CSE (RR Campus),CSE,PES University (Ring Road)
PES1201901338,PES1UG19EE026,Sem-3,Section A,NA,EEE (RR Campus),EEE,PES University (Ring Road)
